sub_id,user_id,plan_type,amount,start_date,end_date,status
cd4ace29-e290-4957-ac9e-bbcda8690c6d,aedb4262-dd95-44d7-970e-dab239323a07,Pro,29,2025-02-19,,Active
9832fcdc-59c4-45a2-9fdf-8a67c3e522d0,002394e2-2ad9-4682-b8da-5a79a72edd5f,Free,0,2025-02-19,,Active
cc6a3edf-df33-4e9a-8ef8-3c0164ca0dbb,c11161a7-339b-4275-95b6-eac128eccd72,Enterprise,99,2025-02-19,2025-06-29,Churned
84ab8be3-55b4-4f5e-bc40-056e438adf44,951c25d5-4d4c-4280-9462-52e7f43ba052,Pro,29,2025-02-19,,Active
63228db2-bdcd-49ee-a7e3-fe2071c776d7,f9350fc2-cb2c-4a3e-ad6b-2d45e2dd8660,Free,0,2025-02-19,,Active
d1bb5622-4260-4e08-9e78-209e6290129a,d353db1c-3d59-4f7b-b377-4ed1b039ba0d,Pro,29,2025-02-19,,Active
f8f248a1-43dc-4248-a20d-27e6955791e6,c1157613-5939-4a5d-922e-047fb5c12af0,Free,0,2025-02-19,,Active
594f9355-140b-4992-be9c-e5a4714f75c4,40e7ca76-7c8a-437a-a9d5-240141e1008c,Free,0,2025-02-19,,Active
cf245b69-a0dc-436c-978a-a4e95a846e02,5e48245a-b19d-4b55-a5ce-fa0f8671e213,Free,0,2025-02-19,,Active
da8a094c-466b-454d-bd15-c4b2bcffb3ff,cd65e328-19fb-4ed2-8da1-2b024a2c7830,Pro,29,2025-02-19,,Active
dd1096b3-40b3-4c05-a839-4e03717f8b70,9d254068-5fca-4b85-9c34-d92602a49e9a,Free,0,2025-02-19,,Active
b786d4cd-093c-4786-a5d4-8c6551d8ed0c,b0c77002-1956-4990-a5fd-aadb0c36ad4e,Free,0,2025-02-20,,Active
060544c1-40d0-49a7-a134-928ba37672ab,38e6a21b-ee38-49e9-b377-071a28e6a63b,Pro,29,2025-02-20,,Active
7153b57a-3dc8-4bf1-9d52-cfd5c64fa55b,1d15dc0e-9807-46ce-b2b2-c021fce28232,Pro,29,2025-02-20,,Active
a5bf82d8-99bb-4701-ab6e-62107ec27a2f,beae4132-2d91-4696-9166-e1b472d980c1,Free,0,2025-02-20,,Active
45dc5be3-b997-46ec-8f24-fdd2016c639b,517eaaa6-406e-42c6-8e0b-38abc5c68438,Pro,29,2025-02-20,,Active
86332bd3-bf7f-4d0d-94ed-8b02ade1c273,54323b1c-869e-4836-bf30-ea12cebca264,Pro,29,2025-02-20,,Active
e0e50bc4-5098-44a6-a5fb-2b3e9c73c398,1b1b4cd7-36ba-4918-bb7f-19981eed0236,Free,0,2025-02-20,,Active
423a0c89-9fad-46f5-a445-52523a1c0f77,26defcaf-d9ba-4cdb-ad41-77f0156de288,Pro,29,2025-02-20,,Active
3cad907c-06e8-468c-a0a5-c214553029b3,3503ae05-1efe-4e73-8bb8-815707f6008e,Free,0,2025-02-20,,Active
59721f8d-d092-47b5-8e02-c11770e08b47,a9470663-0e73-4523-99ec-c846697437ea,Pro,29,2025-02-20,,Active
f11d044a-dded-41d7-8dd0-b1214797a5e4,fd88857b-cc28-4628-b876-18a0e5191db0,Free,0,2025-02-20,,Active
7b66efa2-f7c4-40ca-85d9-a51508546b42,be3eb6f7-38b5-45b9-8265-a22371cfd772,Pro,29,2025-02-20,,Active
3ac53c2a-5fe5-4f25-81dd-d9108664e5a3,5b5c87cf-560d-4b39-9b98-8c390bb9c606,Free,0,2025-02-20,,Active
bab9c583-32df-4c31-b746-057788376d40,6f0fc08b-26fc-4c1d-b700-9e437af31f44,Pro,29,2025-02-20,,Active
6725583d-ecc7-46cb-9f33-1961889f1e5f,c6299ca6-6d07-4774-abc5-bcd41b9c67e0,Free,0,2025-02-20,2025-08-17,Churned
b8bbcc54-2fc0-48d2-b040-cf7794918c65,52bcb64d-c594-48c5-8ff0-18450f90cd63,Free,0,2025-02-20,,Active
68368237-3f67-4b26-9ef1-0ccd9b6f01a3,c7ea7fd1-ff4f-4808-9a9d-7acc44087701,Free,0,2025-02-20,,Active
f9dc4eae-4d8d-4a8d-a138-ecfd99d05cf0,f99a3620-6ee2-49bf-8ad3-03b1d77dd689,Pro,29,2025-02-20,,Active
b2562cfc-0afb-440f-865d-5589bd86754b,af52d77c-3243-4ee9-bacd-64f1643a6898,Free,0,2025-02-20,,Active
c7e2b7b8-cfb9-4160-86d5-9102eb36b206,2b633b18-9d7d-4756-bb4e-c9f5b2cd9a0a,Free,0,2025-02-20,,Active
7566aeb8-38ae-439b-b987-280d07780c9e,eba67102-4b16-48a8-8c05-75ab2dce3207,Free,0,2025-02-20,,Active
cd8ce6c9-f7b3-4fde-8e2c-3dc435831d71,39520c71-2e31-4772-abc2-bdd4d736d90c,Pro,29,2025-02-20,,Active
5a0c2aac-165d-4c7a-865b-ae18e01f0928,dc268108-7140-41a1-afc2-ccfc9db7284b,Free,0,2025-02-20,,Active
62e61e64-e141-4c61-b8c2-08890055b7d8,df615a5c-b432-4070-a23d-4c2fc2a79689,Pro,29,2025-02-21,,Active
fd4ba09b-cf90-42f1-ad3a-c36b37ea98bf,f5c19ff1-069a-4fb9-be14-a4b7bf4e70d9,Free,0,2025-02-21,,Active
078120d2-d6a3-4a7b-81ef-f71db4debf85,8d4f5d27-2c7f-4b79-bd67-cde92834e4c0,Free,0,2025-02-21,,Active
cd5ab971-0bbf-4b19-9a75-c92850711ea9,27f5042b-f301-4fca-baaa-b71203147f77,Free,0,2025-02-21,,Active
685936ef-2422-4f6c-a126-e19abcf3c36a,d5f8a246-be84-4a19-9f3c-4ac3d554da12,Pro,29,2025-02-21,,Active
de8dace1-3aff-4d97-843b-00435c682594,e355ce16-55a4-4eab-b354-b4be42c91aaf,Free,0,2025-02-21,,Active
94d853e3-a1b3-4421-b3b3-5d4d887043d0,d5c2c94d-b3fd-42b8-9c29-1269e781c4cc,Free,0,2025-02-21,,Active
e40eeb67-33bc-4c07-b4ba-cebe6e8fc527,cff440eb-0730-44e4-a634-90a121737acd,Free,0,2025-02-21,2025-05-25,Churned
779f9a7b-6502-4ba0-acad-b0274a9600b8,937bf79b-bb44-4adc-aa98-fef8d0d75e37,Pro,29,2025-02-21,,Active
4437e4d3-6d52-425c-a5d0-e64a47f84f47,1122e28f-6c18-4b52-b3b9-66e28eaa0112,Free,0,2025-02-21,,Active
c9e71acb-ff70-4c3a-bbc3-5bfeb1106dd8,141de088-52fd-4d5b-84f6-7d6801263258,Pro,29,2025-02-21,,Active
dd1ff71a-64e3-4441-a69b-303ef433e571,f3952657-4ea1-4bd9-afaf-20ec2a08c526,Free,0,2025-02-21,,Active
3f655656-098f-4aeb-bedd-7a606e8fecb2,bdeb7527-f721-445e-9796-efbc3f7917c5,Free,0,2025-02-21,,Active
f39ee624-db6b-4c7a-99cb-b4b437e9c072,d0207ede-1fa7-4e6b-bffa-749e45bfd2c3,Free,0,2025-02-21,,Active
32522675-7c56-46bf-a747-1ea022f10bda,813ee22d-c73e-47c7-9d33-25355d994b1e,Pro,29,2025-02-21,,Active
9e8c7c4b-9204-4eee-88a6-7c98d27e1047,3661039c-2367-42cc-8b18-020347660299,Pro,29,2025-02-22,,Active
55eec0c7-1c88-49b2-83b3-68c5797b4275,e78e4df0-955c-41d2-90c4-9c2be8c451fc,Free,0,2025-02-22,,Active
0dbe592f-c855-4334-a589-f9f3983a0480,fd853cf8-7932-48b9-ad8a-c4bc6c24dcaa,Pro,29,2025-02-22,,Active
93584c22-c206-4ef3-b476-1ab5b56e2a21,fa32126e-995d-4d59-afd9-b5e10ded1b4d,Free,0,2025-02-22,,Active
11df72d2-d0d2-4ba5-9173-0c9a489f10d2,ea03486f-57d6-4988-8133-19d168ec88eb,Pro,29,2025-02-22,,Active
0569f9ac-16ba-4e62-a08b-50b70da9cec1,a847bce7-90fa-4b57-a4ac-2130deaf528d,Free,0,2025-02-22,2025-06-03,Churned
6fab8011-7d3e-4058-a0d7-4e742dd58472,76339d1d-6694-440d-9dc5-c14600bae133,Free,0,2025-02-22,,Active
8887a785-cddf-48d7-bba1-df410b7feb20,09f8d252-4976-4d3c-b434-4a1de58a2bf7,Pro,29,2025-02-22,,Active
98a8b8cf-dfb4-4ac0-ae9b-96361c346de9,57c850b0-9a73-4d2f-8f05-495e7832b59c,Pro,29,2025-02-22,,Active
4c8d35ce-6449-455b-9d6f-a2e453f11e43,6123fdf7-7656-4f72-a9d4-beef3eabedcb,Free,0,2025-02-22,,Active
9786b301-432a-4bdd-848b-2713fa0c7fb4,6eec50cb-00c8-4e9a-808a-5d2f0c86e6b6,Free,0,2025-02-22,2025-04-12,Churned
90d70dfb-79cc-4e5e-b623-ce63e193310e,424d9430-b724-49b7-b10b-7fa9e9a0c20d,Free,0,2025-02-22,,Active
84b3df55-33c2-4e93-b826-2f74a243d59d,1b2aa4e4-c0e3-44e7-9b2d-f807fd225cba,Pro,29,2025-02-22,,Active
dcf05365-3c6e-4ced-beef-b219324185a8,640b1814-2812-49bc-9d3c-d2be08a97c0f,Free,0,2025-02-22,,Active
16526a59-6d57-4ccc-858f-f66ed5a38c5e,753ebae7-969e-4677-881b-5f7db259c528,Pro,29,2025-02-23,,Active
e3b2c3ab-3707-4e65-8069-96a0437a5b1c,8d548038-9a26-4279-a25b-74adf519ab52,Free,0,2025-02-23,,Active
a7c1ca53-dcb9-4c82-b27a-dc6c52495f4b,95866982-f7e8-48a2-821d-f2cfd9fc13b8,Free,0,2025-02-23,,Active
f24c8983-b4b0-426b-8503-f5175f0746c1,ecf678c0-c861-4afa-9ae1-7565f3a80aa0,Free,0,2025-02-23,2025-05-30,Churned
35db0948-970c-4ff7-8731-e258791a5b62,7c9d575e-40bf-4ca2-b064-02bbe75680bb,Free,0,2025-02-23,,Active
f2226115-05de-4976-9765-902adae221e8,9be400f8-e6ad-4948-8205-3ed3ec9fb045,Free,0,2025-02-23,,Active
ab2eb4f9-580c-47c6-a949-f57acefdea3f,07e3a513-ab0c-46dd-bc39-53ebab5deee3,Free,0,2025-02-23,,Active
afae9a24-a42e-424f-84be-a518c1e50b4e,33935094-28b2-4e34-b8bd-0a5185ce6937,Pro,29,2025-02-23,,Active
2f8bf7b6-081d-4650-a8ee-d68d2ef4d78e,46992fb4-40bb-4671-b283-555d92370961,Free,0,2025-02-23,,Active
b9e83055-076c-4b3b-b7a3-bcbac2b1dabe,304b8590-de9e-4757-9260-001eeecf67d2,Pro,29,2025-02-23,,Active
786a3f09-8721-48ce-9c57-f9c8674af7eb,19213937-8ea9-4fc9-8036-d3d886420701,Free,0,2025-02-23,,Active
786f1a12-c197-4527-aec6-4a045588e5c9,61eaaa65-a1d7-40ea-8704-e80ea2466cd7,Enterprise,99,2025-02-23,,Active
a2f23fba-15cf-4f1c-bb1b-4da90f7a7992,8dcdcd03-969b-4662-8562-8059568cc69b,Enterprise,99,2025-02-23,,Active
8ab03a04-b318-4fed-aa0f-bad5d89c8969,1885048a-0f57-4c75-87af-b9185020036f,Pro,29,2025-02-23,,Active
f10230ac-1ea7-41b1-b13c-ba45ae219765,1b2375d0-b38f-40f2-8dd8-67e55f26b2a6,Pro,29,2025-02-23,,Active
3d3949cb-2ead-4714-9986-df1028f08e03,688a74d4-a5dd-4a5c-839d-06fea490e9d1,Free,0,2025-02-23,,Active
ec250fe8-662d-4cde-b801-ee08e20f50fd,e7ad595b-dc73-4cbc-ae04-775894eb2ddd,Pro,29,2025-02-23,,Active
91ea8f49-37ea-46ee-9cd9-9a8e18484650,2bf6f6c4-4e76-44e9-8a12-ba49e5f5cdc8,Enterprise,99,2025-02-23,,Active
7df2ae2c-3006-4430-a09b-b6931c1b06a1,7f4a3544-817c-481a-afbc-2464ea524c69,Free,0,2025-02-23,,Active
99250e14-5d29-415e-80e8-e3bc76335450,c960b851-4d69-4e19-a827-3dee9d7e4eb7,Free,0,2025-02-23,,Active
f723f78f-855a-45d5-9697-8820a50504a2,93a74792-c561-48dc-a436-4fcdf2d3f761,Free,0,2025-02-24,,Active
1a3a6d88-ac13-4205-b5bf-829e4c2f3dec,65c4b4fb-6526-40fc-bc4d-f6408a7f65ab,Free,0,2025-02-24,,Active
3504990a-f74d-4e68-bc85-fa40b32b836d,84cfee39-bf31-429f-82bb-ad8438d5101f,Free,0,2025-02-24,,Active
7f8bf62b-3f9b-4b1d-a9d2-fa12e8c31491,7fd7559e-44c0-4b4e-acd5-f173904fa87a,Free,0,2025-02-24,,Active
7226206e-8023-4539-af67-91b669461a1f,4cfd0fc1-39b0-4e2a-996e-684f3db0174e,Free,0,2025-02-24,,Active
b1843535-eaaa-4624-959f-923f024c9d9c,be09f835-0679-45ab-a1e5-48ca926114b7,Enterprise,99,2025-02-24,,Active
02ff47f9-faad-46cb-874b-def28149459c,ae4e31cf-594e-4567-babf-14cd094d4ebd,Free,0,2025-02-24,,Active
c22cb468-10ee-4e65-942a-e6d07d416061,49714ec3-cbbd-4732-82a1-a4299b050a6c,Pro,29,2025-02-24,,Active
c0fb5d70-cd7a-4d02-a0c2-8b320b7c9b74,e4ffc31a-5b86-4a69-9423-1dbe2ba6b158,Free,0,2025-02-24,,Active
5d058057-a424-4d9f-9853-60e6678ada38,231b0c86-e97c-4ea5-b41c-2d1014150ad9,Free,0,2025-02-24,,Active
d1945931-07ab-4ed9-a2ee-3c761e7db38a,5970a859-c6b6-44ad-a7ea-8d5a31a3ac4d,Free,0,2025-02-24,,Active
7ef71a10-0a73-4838-846f-9dd46d6491bb,51e11799-3f39-462d-ab06-e92fb62a7941,Free,0,2025-02-24,,Active
871805a3-747f-41e7-b732-bc85092b041d,6379064f-b241-495b-a180-f402fb3e127f,Free,0,2025-02-24,2025-03-30,Churned
ae44582d-89b0-426b-82e7-f4363479e48e,444077d2-4ec2-4fb4-b1fe-f0ab381d02e5,Free,0,2025-02-24,,Active
87e9974d-70fd-4536-8d27-f119a53ea8bc,f679d544-5acf-414a-a834-fb5be879c9a6,Free,0,2025-02-24,,Active
f80f6a81-8325-4551-84d6-eecabb1280a9,fbd3d538-4a9a-4305-a22b-f62a085e0518,Pro,29,2025-02-24,,Active
3a5e142b-02b8-468f-8e37-4129323f4127,202b50d1-c71a-4cec-9bf0-d42a21c4f6d5,Free,0,2025-02-24,,Active
c4ce1d19-d767-41fc-847d-cdd6411a2578,7754cdfc-42cc-42f8-a3c0-990ea3410b6f,Free,0,2025-02-24,,Active
6ecfe167-368b-4a84-b662-7a1859ecc726,4ef8a787-34c5-4d5b-a5f5-ed6fc5e2cdcc,Pro,29,2025-02-24,2025-03-29,Churned
a8f171d5-541c-488e-9db6-b4a8ee009844,0786bad1-cb0a-4314-b088-1b5b4b7e40bd,Free,0,2025-02-24,,Active
01da6805-adab-4072-b0aa-636348e5433e,e39836bb-e23d-4faa-afad-49e9c41c147e,Free,0,2025-02-24,,Active
43276984-e0ad-433d-8a82-83d5de33b84d,a41bc4c2-4ecc-40ab-bd53-38ca625046c0,Free,0,2025-02-25,,Active
2f48ae68-7aad-4e8a-a119-8e7e9ec4d786,7634c169-4f76-4388-92fe-28bf81e0d489,Free,0,2025-02-25,,Active
028835d6-9d45-443d-8ec9-1454839a457f,10da782b-e954-4e99-8f8c-99466560624f,Free,0,2025-02-25,,Active
73a1b59e-ddeb-478a-9e20-8b43306b9fc4,dba3e45b-76b1-4e05-9136-7d62b9191ede,Free,0,2025-02-25,,Active
818c7f71-d1b4-484d-9e7f-a11b8dd84107,96867676-783e-40ab-b22a-55a605391557,Free,0,2025-02-25,,Active
c92f1bb1-a9c8-4db2-8ab7-61833eaf05b4,84fcfcb0-f5e9-4352-b745-39f2f1d188b9,Pro,29,2025-02-25,,Active
419ec43e-fc6c-4725-8db7-fbff63d470bb,8c5a3de8-cc27-469f-97a8-754dfd4bdfec,Free,0,2025-02-25,,Active
152c4aad-f2be-406d-bd46-825c3ee67d5f,9d79c79e-0b9b-49e4-98e9-d1fd74c377c5,Free,0,2025-02-25,2025-03-26,Churned
84ee0dc8-be84-45f6-be11-108a6d92e45a,0c12ea1d-a300-4f89-9a07-aa8b8772a3ba,Pro,29,2025-02-25,,Active
80a8ce5c-9fc9-4da8-bf01-3ce6535bf706,5de63467-55ec-4b78-a009-4db3b265293e,Pro,29,2025-02-25,,Active
42d6f44c-f2ba-4696-8458-cce7d42111b7,94ab24e9-6794-4589-b7ef-ef05d8fd2048,Free,0,2025-02-25,,Active
0aa9504d-e385-4c44-8464-05c6fe6cc582,ad2534ed-ddd6-4795-84be-35c1e4f29f67,Pro,29,2025-02-25,,Active
9291b76d-a8b3-415d-8fdd-267e8d02ecf7,988c89db-ed5c-4a4e-b589-64f51c66021e,Free,0,2025-02-25,,Active
be102cfe-ff1b-43e0-90c1-6154e6a7f0cf,73dce0e0-6657-40be-80c4-898950f30807,Free,0,2025-02-25,,Active
332cd778-0621-49e2-b732-5a7f966e811a,92f9a8fd-502d-4916-bb00-2e16a762329c,Enterprise,99,2025-02-25,,Active
a0286908-f8c2-4ebe-afaa-2bc3feefe7f1,97d4d81b-9232-4c46-8127-884406c56863,Pro,29,2025-02-25,,Active
e330e3e1-a057-4129-b60f-1514089ee15c,802ccb52-f5f3-4d6e-b632-d4d41866177e,Free,0,2025-02-25,,Active
d840fd58-014c-4941-af8a-f06f5f2a8572,ac5fa726-2064-42a1-b1f5-ee865183c54f,Pro,29,2025-02-25,,Active
278e4cfc-579f-475d-9329-4a71b697492f,0501e79e-f120-4008-bf44-42454a332325,Pro,29,2025-02-25,,Active
c7ff3521-9fff-43f7-9e8b-59076c5f0fe7,4af715b7-109e-4b40-8ceb-ac57d7e323cf,Free,0,2025-02-25,2025-03-29,Churned
5c920459-be43-4af5-9fcb-6f4f0dd884f1,5be79eb4-d4a0-4827-9a05-5c863210925b,Free,0,2025-02-25,,Active
e97e225f-d55a-482b-b4eb-c64428b12fd2,9af97493-e8e4-4b31-8ff8-5111f8751fd4,Free,0,2025-02-26,,Active
215d36f9-e620-47b7-89aa-e95ca6232276,18ecde2b-0a80-4167-b4b3-f20eaed0fb57,Pro,29,2025-02-26,,Active
a88cabba-991e-4baa-b294-ab2e9b67bd94,e5c67b63-295c-4fe4-b2c4-16f1035c5a0b,Free,0,2025-02-26,,Active
32222749-618f-496a-a6f6-efa89f58ecde,c9117c27-3287-4723-9567-2f5d20bb45b0,Pro,29,2025-02-26,,Active
99b3a18c-f59a-44db-8575-ef3a380cc558,a2224f96-23a1-4e20-bfd2-55eeac484366,Free,0,2025-02-26,,Active
e906705d-2a46-4f1a-a43b-7fccd290bb31,57a25d1c-24e1-41d9-83f1-0ab765b63378,Free,0,2025-02-26,,Active
f6de1f5c-d985-484a-9bb4-12ae3ef27f33,1096dc84-954b-4590-9a4d-52c710f99efe,Pro,29,2025-02-26,,Active
f813ddba-43c5-4121-9a45-94cf6648f283,0d1d5dbc-7500-46ea-b657-e50a469b4fde,Pro,29,2025-02-26,,Active
07839655-3eac-4cd6-ba7d-1bd700d2d503,bcf7bbc2-8e38-440e-acf9-8cc8a20c9fea,Free,0,2025-02-26,,Active
97d9e5c4-a485-443c-98e4-dc1570aec6f1,973a1f21-3ecb-4673-b58d-66161336b1b5,Free,0,2025-02-26,2025-03-29,Churned
4672193a-5a6c-495c-8da1-85a51e09f522,d47262cf-6442-4305-ba87-fb096f26324b,Free,0,2025-02-26,,Active
0f641d79-d772-4ab4-8b7b-4cbece1aa7e1,6e5b9598-a8f0-43e0-af36-9832611b92ab,Free,0,2025-02-26,,Active
76815950-aec0-4264-ae14-8440cde74c07,da296905-ee22-470b-9ee9-32603002d831,Free,0,2025-02-26,2025-03-26,Churned
0697f23e-29d1-4687-aca4-eade355ef82f,b0b60d86-1dca-42f8-83bb-526b430538f2,Pro,29,2025-02-27,,Active
f984e1f8-ddcb-42bb-a55e-41b21e12d794,d1b48562-55a8-46a1-9d1d-dcb7a5a7e280,Free,0,2025-02-27,,Active
370a5c57-5b76-4f60-9bf8-5468a0c1b0af,77243aa3-c438-4ae0-b5d0-b595a4f89e23,Free,0,2025-02-27,,Active
ebdfea7a-f9f4-46b0-8ef5-04c817ea3df9,8bf640ea-a244-496a-b88e-33d16c1036cd,Free,0,2025-02-27,,Active
4ace06d9-05a1-4ea1-811e-fe1e538c31c3,f5f21b99-1e2c-423c-acd6-bb1d46fb4c7e,Pro,29,2025-02-27,,Active
aa0fa575-1411-4c2b-b352-855120c61af6,742d5ae3-c017-467b-aff0-a0203f5d49d9,Free,0,2025-02-27,2025-06-09,Churned
b324ffc8-23d9-4acc-881d-7ecff286e414,51ae2d48-d6f8-4aa7-ba26-6e87432f174f,Pro,29,2025-02-27,,Active
b15fc97d-ff28-48c3-8210-735d09faba0b,bb8cea35-1bc4-4161-aff7-9a573183eab0,Free,0,2025-02-27,,Active
8465d576-eeeb-45c7-a26f-3613dab4f0f9,819bab05-5d26-4d36-addf-9ca7f7541038,Free,0,2025-02-27,,Active
0e330d81-e897-41c6-8ec8-8e0d205630f7,53b3618b-ade0-4648-9ac6-030661f43c2b,Free,0,2025-02-27,,Active
1fdbaf7a-dfde-457b-8741-a69f4d0b7b5a,e89f53ad-970a-4cbb-bc3a-70ac9c3ad6fc,Free,0,2025-02-27,,Active
910db5e5-0854-4fb5-b170-32b5c8219085,f603f719-9c7a-4fb5-8f60-1dfdb04701f9,Pro,29,2025-02-27,,Active
0e507e62-f7bb-4c28-a8f8-e1533ccdb4f3,11813a48-5f61-4696-b30e-86586af8a1a0,Free,0,2025-02-27,2025-08-25,Churned
4c1d46c4-58ba-41d6-b5f2-cda8e8d7d689,d7bde1f5-5408-406f-9587-d203dcad3105,Pro,29,2025-02-28,,Active
72c2f792-b575-408f-89b2-d46b87db14f3,e0ebb3c7-b8a3-43fa-b769-44b886b5ca8f,Free,0,2025-02-28,,Active
5be1e450-8426-47d2-aa4b-ea0237af0808,a7698b2d-f1ab-47a0-8d59-1b8c23627835,Free,0,2025-02-28,,Active
7c440eb2-d316-42a3-81a9-24bd7186ec57,a7b4f9c8-31b5-4fb0-9a42-698bfbc053a8,Free,0,2025-02-28,,Active
345eee44-e28d-4fb3-b273-3cfd9999ccc0,418df073-3ea4-46b8-bf7b-16ec85dff8e2,Pro,29,2025-02-28,,Active
f0f0a856-8682-4c28-8fb4-89f5963fea97,6150e216-2fd0-49b1-9f68-1283d4bed77b,Pro,29,2025-02-28,,Active
d4be3b3f-4559-4414-a67e-0ddabf9bacae,099396ff-da1e-42b2-9e6a-7c6e961b9221,Pro,29,2025-02-28,,Active
ae0e8614-a359-45a0-945a-a652b7790041,829f8b39-04ed-4187-a553-b96bab965b35,Free,0,2025-02-28,,Active
d4722d81-86b9-4a2a-bc98-837653d19f8e,adef5777-2e6d-47e8-9980-236855b85720,Pro,29,2025-02-28,,Active
15ab577d-dba7-48a7-9fef-77a41adfd612,da948cdf-6637-4dc7-91f4-48bb28802cff,Free,0,2025-02-28,,Active
2534faaa-7c6b-4671-a824-f71e892925f6,284e8078-525a-4a7d-a449-368726cc18ad,Pro,29,2025-02-28,,Active
c3c2a462-3013-42f9-adb1-9a9bdc0c4fc9,bc92379c-ba9a-4c30-943c-dd5ebdf2e68f,Pro,29,2025-02-28,,Active
6fc469f7-2359-4be8-9ece-969783e572de,7c198515-208b-426a-817b-2f2124f3df14,Free,0,2025-02-28,,Active
21aa4132-da19-43a0-8644-d545ee8a4a65,f8dfcc3a-2acb-4fbd-bbff-8a7df2f5b176,Free,0,2025-02-28,,Active
f4e99572-de3a-4eeb-9ae3-a07a963dde79,aed690cc-037f-4347-ab40-256118cd99c9,Pro,29,2025-02-28,,Active
2f4643a2-57e2-4139-8123-31dc19351b6c,7b4262f3-c7ad-4f65-aab9-ec20e386f348,Pro,29,2025-02-28,,Active
a5826b3d-5d79-43d8-9cc2-15aadeee3ce8,314b4d36-9516-4359-8436-2fc753edc74f,Free,0,2025-02-28,,Active
c62534d3-6b36-478b-af80-ef2b778fcc0d,f4184c80-7429-4202-9b4e-4fb080081255,Enterprise,99,2025-02-28,,Active
a9506bc2-86a4-404d-888f-afbc872242c6,209ebc46-44b6-4c9e-8904-59d78c69e2e8,Pro,29,2025-02-28,2025-08-13,Churned
e7bf5cb0-5627-46ad-944a-c376b94c19d0,2d1594cb-dcc3-4cb2-90cb-079f2f5dff13,Free,0,2025-02-28,,Active
3e61b48d-0a80-435a-977c-d6aa56a48395,a5fcd671-125d-4206-82f8-65f8226001c6,Free,0,2025-02-28,,Active
1fba1b1b-8367-42d1-afd6-12b90dbb31a4,66d6089e-ab91-4501-b5bd-62cda76090e7,Pro,29,2025-02-28,,Active
ba0a4e55-ba59-4ca8-ac58-456e933f7d2f,be2badee-7848-4332-ae1c-aec8b61d1f43,Free,0,2025-02-28,,Active
540e6774-9ede-4b0e-94a0-2c01da365bc1,96822e22-bcd4-444f-8f8a-368e35ba9357,Free,0,2025-02-28,,Active
bde2c14d-4305-4119-8da7-2051d84fb1fe,5e24296e-b736-4ad9-b9a8-226b5ced7017,Free,0,2025-02-28,,Active
1a72caee-633f-4965-b417-700380767cbf,108d6ac7-5bac-4439-8963-c291242f478f,Pro,29,2025-03-01,,Active
03d0066e-56ad-43c0-8c98-d84cacda5fcb,2c6976f1-6cdf-45f4-a405-67635795619c,Pro,29,2025-03-01,,Active
4b4ecd8d-c31f-4ff2-b567-4b5fd3162db9,cf7859eb-ebef-4531-89ae-9834a3d9653a,Free,0,2025-03-01,,Active
95cfe765-481f-4fdc-8ded-95e683331e4d,65f35984-5c0d-4fcc-b8f9-60bdf37599aa,Pro,29,2025-03-01,,Active
b686fd53-e280-40a8-9d79-1295bd4ca96c,6ffaa787-e3f9-45ff-9d74-321a0a789cfd,Enterprise,99,2025-03-01,,Active
07cb80ec-bcb2-44e2-9349-7e83d86605fb,ec1f5d97-2a98-4090-831f-d30229fd9b08,Free,0,2025-03-01,,Active
a78738ea-22df-4d0a-9275-b5b882aaf3a7,ff6f4f21-ce64-489a-b74e-3e12ebed65d4,Pro,29,2025-03-01,,Active
b63b7fc8-683f-4175-89c1-5eb9415bd7d1,54f5e2f0-9e9a-4e40-ba49-ccd561853b1a,Pro,29,2025-03-01,,Active
eade0163-3cc1-47cc-8a83-a23a4a5cf385,0659010a-4ede-49b6-9deb-979d8d0bb6d7,Pro,29,2025-03-01,,Active
eeca7105-7191-4fd1-86d9-e2ee551a8995,3c32f2ee-2437-4380-8a10-ff5a9b99f012,Pro,29,2025-03-01,,Active
ee26e2bc-987d-4796-a9b8-9e5dd9c5c0c4,e8bb9e50-f628-4c5f-b921-c69d7761e77a,Free,0,2025-03-01,,Active
5a301f02-c8aa-4ccf-98bf-597c5c71d3e8,8a29d1fb-ee88-491c-b34e-32fc524314c8,Free,0,2025-03-01,,Active
c609fe8d-ccc7-46c6-b2a0-ff1a99f10cd8,bb5e14d6-5b74-4fdd-9c97-46949884f76d,Free,0,2025-03-01,,Active
dc66bdc1-5e46-43f8-b5d8-3110ef24d299,a9014e33-097e-498d-825a-6eb364ad1905,Pro,29,2025-03-01,,Active
13eae5c2-82c2-4462-8220-2dad5527fa54,eb29d912-9d1b-43df-a46b-6fcee78d147c,Enterprise,99,2025-03-01,2025-03-31,Churned
c1b2a715-81fe-4fe9-8fdf-6e69dbda8188,298d4c45-6407-4750-8810-7252994d4c03,Free,0,2025-03-01,,Active
270d15be-a9fe-4ec0-a254-a932b638e439,34323ec6-b0c4-401c-a9b7-c0fa26c432f6,Free,0,2025-03-01,,Active
546989cf-c6a5-4693-b04a-aa017256c86f,bd29e827-e0f2-41dc-ab55-ae42b9def348,Free,0,2025-03-01,,Active
d61bf839-c483-4fec-b270-6f7a4cce7196,c2255b2c-37f8-4f31-bad1-ef0251bd838f,Pro,29,2025-03-02,,Active
